Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,CAN1.EEC2.Accel_Pedal_Pos,CAN1.EBC1.Brake_Pedal_Pos,CAN1.CCVS1.Vehicle_Speed,CAN1.LFE.Engine_Fuel_Rate,CAN1.LFE.Engine_Inst_Fuel_Economy,CAN1.LFE.Engine_Avg_Fuel_Economy,Raw Data
187.122319,2026-08-31 04:49:56.530,5657,,,,,,,CAN=187.122319 Rx 0 $0CF00400 D 8 FF FF FF C8 B0 FF FF FF 
187.142353,2026-08-31 04:49:56.550,5657.625,,,,,,,CAN=187.142353 Rx 0 $0CF00400 D 8 FF FF FF CD B0 FF FF FF 
187.142931,2026-08-31 04:49:56.550,,70.4,,,,,,CAN=187.142931 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
187.143509,2026-08-31 04:49:56.551,,,70.4,,,,,CAN=187.143509 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
187.144087,2026-08-31 04:49:56.552,,,,176.80078125,,,,CAN=187.144087 Rx 0 $18FEF100 D 8 FF CD B0 FF FF FF FF FF 
187.144641,2026-08-31 04:49:56.552,,,,,2263.05,88.40234375,88.40234375,CAN=187.144641 Rx 0 $18FEF200 D 8 CD B0 CE B0 CE B0 FF FF 
187.162436,2026-08-31 04:49:56.570,5658.25,,,,,,,CAN=187.162436 Rx 0 $0CF00400 D 8 FF FF FF D2 B0 FF FF FF 
187.182509,2026-08-31 04:49:56.590,5659,,,,,,,CAN=187.182509 Rx 0 $0CF00400 D 8 FF FF FF D8 B0 FF FF FF 
187.192558,2026-08-31 04:49:56.600,,70.4,,,,,,CAN=187.192558 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
187.202602,2026-08-31 04:49:56.610,5659.625,,,,,,,CAN=187.202602 Rx 0 $0CF00400 D 8 FF FF FF DD B0 FF FF FF 
187.22267,2026-08-31 04:49:56.630,5660.25,,,,,,,CAN=187.22267 Rx 0 $0CF00400 D 8 FF FF FF E2 B0 FF FF FF 
187.242753,2026-08-31 04:49:56.650,5660.875,,,,,,,CAN=187.242753 Rx 0 $0CF00400 D 8 FF FF FF E7 B0 FF FF FF 
187.243331,2026-08-31 04:49:56.651,,70.4,,,,,,CAN=187.243331 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
187.243909,2026-08-31 04:49:56.651,,,70.4,,,,,CAN=187.243909 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
187.244487,2026-08-31 04:49:56.652,,,,176.90234375,,,,CAN=187.244487 Rx 0 $18FEF100 D 8 FF E7 B0 FF FF FF FF FF 
187.245037,2026-08-31 04:49:56.653,,,,,2264.35,88.453125,88.453125,CAN=187.245037 Rx 0 $18FEF200 D 8 E7 B0 E8 B0 E8 B0 FF FF 
187.262825,2026-08-31 04:49:56.670,5661.5,,,,,,,CAN=187.262825 Rx 0 $0CF00400 D 8 FF FF FF EC B0 FF FF FF 
187.282898,2026-08-31 04:49:56.690,5662.125,,,,,,,CAN=187.282898 Rx 0 $0CF00400 D 8 FF FF FF F1 B0 FF FF FF 
187.292927,2026-08-31 04:49:56.700,,70.4,,,,,,CAN=187.292927 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
187.30298,2026-08-31 04:49:56.710,5662.75,,,,,,,CAN=187.30298 Rx 0 $0CF00400 D 8 FF FF FF F6 B0 FF FF FF 
187.323045,2026-08-31 04:49:56.731,5663.375,,,,,,,CAN=187.323045 Rx 0 $0CF00400 D 8 FF FF FF FB B0 FF FF FF 
187.363197,2026-08-31 04:49:56.771,5664.75,,,,,,,CAN=187.363197 Rx 0 $0CF00400 D 8 FF FF FF 06 B1 FF FF FF 
187.383258,2026-08-31 04:49:56.791,5665.375,,,,,,,CAN=187.383258 Rx 0 $0CF00400 D 8 FF FF FF 0B B1 FF FF FF 
187.393289,2026-08-31 04:49:56.801,,70.4,,,,,,CAN=187.393289 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
187.403313,2026-08-31 04:49:56.811,5666,,,,,,,CAN=187.403313 Rx 0 $0CF00400 D 8 FF FF FF 10 B1 FF FF FF 
187.423384,2026-08-31 04:49:56.831,5666.625,,,,,,,CAN=187.423384 Rx 0 $0CF00400 D 8 FF FF FF 15 B1 FF FF FF 
187.443452,2026-08-31 04:49:56.851,5667.25,,,,,,,CAN=187.443452 Rx 0 $0CF00400 D 8 FF FF FF 1A B1 FF FF FF 
187.44403,2026-08-31 04:49:56.852,,70.4,,,,,,CAN=187.44403 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
187.444608,2026-08-31 04:49:56.852,,,70.4,,,,,CAN=187.444608 Rx 0 $18F00100 D 8 FF B0 FF FF FF FF FF FF 
187.445182,2026-08-31 04:49:56.853,,,,177.1015625,,,,CAN=187.445182 Rx 0 $18FEF100 D 8 FF 1A B1 FF FF FF FF FF 
187.445736,2026-08-31 04:49:56.853,,,,,2266.9,88.552734375,88.552734375,CAN=187.445736 Rx 0 $18FEF200 D 8 1A B1 1B B1 1B B1 FF FF 
187.463532,2026-08-31 04:49:56.871,5667.875,,,,,,,CAN=187.463532 Rx 0 $0CF00400 D 8 FF FF FF 1F B1 FF FF FF 
187.483597,2026-08-31 04:49:56.891,5668.625,,,,,,,CAN=187.483597 Rx 0 $0CF00400 D 8 FF FF FF 25 B1 FF FF FF 
187.493666,2026-08-31 04:49:56.901,,70.4,,,,,,CAN=187.493666 Rx 0 $0CF00200 D 8 FF B0 FF FF FF FF FF FF 
187.503666,2026-08-31 04:49:56.911,5669.25,,,,,,,CAN=187.503666 Rx 0 $0CF00400 D 8 FF FF FF 2A B1 FF FF FF 
187.523756,2026-08-31 04:49:56.931,5669.875,,,,,,,CAN=187.523756 Rx 0 $0CF00400 D 8 FF FF FF 2F B1 FF FF FF 
187.543818,2026-08-31 04:49:56.951,5670.5,,,,,,,CAN=187.543818 Rx 0 $0CF00400 D 8 FF FF FF 34 B1 FF FF FF 
187.544404,2026-08-31 04:49:56.952,,70.8,,,,,,CAN=187.544404 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
187.544982,2026-08-31 04:49:56.952,,,70.8,,,,,CAN=187.544982 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
187.545556,2026-08-31 04:49:56.953,,,,177.203125,,,,CAN=187.545556 Rx 0 $18FEF100 D 8 FF 34 B1 FF FF FF FF FF 
187.546114,2026-08-31 04:49:56.954,,,,,2268.2,88.603515625,88.603515625,CAN=187.546114 Rx 0 $18FEF200 D 8 34 B1 35 B1 35 B1 FF FF 
187.5639,2026-08-31 04:49:56.971,5671.125,,,,,,,CAN=187.5639 Rx 0 $0CF00400 D 8 FF FF FF 39 B1 FF FF FF 
187.58398,2026-08-31 04:49:56.991,5671.75,,,,,,,CAN=187.58398 Rx 0 $0CF00400 D 8 FF FF FF 3E B1 FF FF FF 
187.594036,2026-08-31 04:49:57.002,,70.8,,,,,,CAN=187.594036 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
187.604068,2026-08-31 04:49:57.012,5672.375,,,,,,,CAN=187.604068 Rx 0 $0CF00400 D 8 FF FF FF 43 B1 FF FF FF 
187.624141,2026-08-31 04:49:57.032,5673.125,,,,,,,CAN=187.624141 Rx 0 $0CF00400 D 8 FF FF FF 49 B1 FF FF FF 
187.644178,2026-08-31 04:49:57.052,5673.75,,,,,,,CAN=187.644178 Rx 0 $0CF00400 D 8 FF FF FF 4E B1 FF FF FF 
187.644764,2026-08-31 04:49:57.052,,70.8,,,,,,CAN=187.644764 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
187.645342,2026-08-31 04:49:57.053,,,70.8,,,,,CAN=187.645342 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
187.645916,2026-08-31 04:49:57.053,,,,177.3046875,,,,CAN=187.645916 Rx 0 $18FEF100 D 8 FF 4E B1 FF FF FF FF FF 
187.64647,2026-08-31 04:49:57.054,,,,,2269.5,88.65234375,88.65234375,CAN=187.64647 Rx 0 $18FEF200 D 8 4E B1 4E B1 4E B1 FF FF 
187.664267,2026-08-31 04:49:57.072,5674.375,,,,,,,CAN=187.664267 Rx 0 $0CF00400 D 8 FF FF FF 53 B1 FF FF FF 
187.684342,2026-08-31 04:49:57.092,5675,,,,,,,CAN=187.684342 Rx 0 $0CF00400 D 8 FF FF FF 58 B1 FF FF FF 
187.694398,2026-08-31 04:49:57.102,,70.8,,,,,,CAN=187.694398 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
187.704435,2026-08-31 04:49:57.112,5675.625,,,,,,,CAN=187.704435 Rx 0 $0CF00400 D 8 FF FF FF 5D B1 FF FF FF 
187.724504,2026-08-31 04:49:57.132,5676.25,,,,,,,CAN=187.724504 Rx 0 $0CF00400 D 8 FF FF FF 62 B1 FF FF FF 
187.744578,2026-08-31 04:49:57.152,5676.875,,,,,,,CAN=187.744578 Rx 0 $0CF00400 D 8 FF FF FF 67 B1 FF FF FF 
187.745164,2026-08-31 04:49:57.153,,70.8,,,,,,CAN=187.745164 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
187.745741,2026-08-31 04:49:57.153,,,70.8,,,,,CAN=187.745741 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
187.764622,2026-08-31 04:49:57.172,5677.625,,,,,,,CAN=187.764622 Rx 0 $0CF00400 D 8 FF FF FF 6D B1 FF FF FF 
187.784696,2026-08-31 04:49:57.192,5678.25,,,,,,,CAN=187.784696 Rx 0 $0CF00400 D 8 FF FF FF 72 B1 FF FF FF 
187.794773,2026-08-31 04:49:57.202,,70.8,,,,,,CAN=187.794773 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
187.804782,2026-08-31 04:49:57.212,5678.875,,,,,,,CAN=187.804782 Rx 0 $0CF00400 D 8 FF FF FF 77 B1 FF FF FF 
187.82486,2026-08-31 04:49:57.232,5679.5,,,,,,,CAN=187.82486 Rx 0 $0CF00400 D 8 FF FF FF 7C B1 FF FF FF 
187.844931,2026-08-31 04:49:57.252,5680.125,,,,,,,CAN=187.844931 Rx 0 $0CF00400 D 8 FF FF FF 81 B1 FF FF FF 
187.845517,2026-08-31 04:49:57.253,,70.8,,,,,,CAN=187.845517 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
187.846095,2026-08-31 04:49:57.254,,,70.8,,,,,CAN=187.846095 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
187.846673,2026-08-31 04:49:57.254,,,,177.50390625,,,,CAN=187.846673 Rx 0 $18FEF100 D 8 FF 81 B1 FF FF FF FF FF 
187.847243,2026-08-31 04:49:57.255,,,,,2272.05,88.75390625,88.75390625,CAN=187.847243 Rx 0 $18FEF200 D 8 81 B1 82 B1 82 B1 FF FF 
187.865025,2026-08-31 04:49:57.273,5680.75,,,,,,,CAN=187.865025 Rx 0 $0CF00400 D 8 FF FF FF 86 B1 FF FF FF 
187.885086,2026-08-31 04:49:57.293,5681.375,,,,,,,CAN=187.885086 Rx 0 $0CF00400 D 8 FF FF FF 8B B1 FF FF FF 
187.895121,2026-08-31 04:49:57.303,,70.8,,,,,,CAN=187.895121 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
187.905132,2026-08-31 04:49:57.313,5682.125,,,,,,,CAN=187.905132 Rx 0 $0CF00400 D 8 FF FF FF 91 B1 FF FF FF 
187.92524,2026-08-31 04:49:57.333,5682.75,,,,,,,CAN=187.92524 Rx 0 $0CF00400 D 8 FF FF FF 96 B1 FF FF FF 
187.945309,2026-08-31 04:49:57.353,5683.375,,,,,,,CAN=187.945309 Rx 0 $0CF00400 D 8 FF FF FF 9B B1 FF FF FF 
187.945895,2026-08-31 04:49:57.353,,70.8,,,,,,CAN=187.945895 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
187.946473,2026-08-31 04:49:57.354,,,70.8,,,,,CAN=187.946473 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
187.947047,2026-08-31 04:49:57.355,,,,177.60546875,,,,CAN=187.947047 Rx 0 $18FEF100 D 8 FF 9B B1 FF FF FF FF FF 
187.947605,2026-08-31 04:49:57.355,,,,,2273.35,88.8046875,88.8046875,CAN=187.947605 Rx 0 $18FEF200 D 8 9B B1 9C B1 9C B1 FF FF 
187.965372,2026-08-31 04:49:57.373,5684,,,,,,,CAN=187.965372 Rx 0 $0CF00400 D 8 FF FF FF A0 B1 FF FF FF 
187.985431,2026-08-31 04:49:57.393,5684.625,,,,,,,CAN=187.985431 Rx 0 $0CF00400 D 8 FF FF FF A5 B1 FF FF FF 
187.995504,2026-08-31 04:49:57.403,,70.8,,,,,,CAN=187.995504 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
188.005505,2026-08-31 04:49:57.413,5685.25,,,,,,,CAN=188.005505 Rx 0 $0CF00400 D 8 FF FF FF AA B1 FF FF FF 
188.025583,2026-08-31 04:49:57.433,5685.875,,,,,,,CAN=188.025583 Rx 0 $0CF00400 D 8 FF FF FF AF B1 FF FF FF 
188.045652,2026-08-31 04:49:57.453,5686.625,,,,,,,CAN=188.045652 Rx 0 $0CF00400 D 8 FF FF FF B5 B1 FF FF FF 
188.046238,2026-08-31 04:49:57.454,,70.8,,,,,,CAN=188.046238 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
188.046816,2026-08-31 04:49:57.454,,,70.8,,,,,CAN=188.046816 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
188.04739,2026-08-31 04:49:57.455,,,,177.70703125,,,,CAN=188.04739 Rx 0 $18FEF100 D 8 FF B5 B1 FF FF FF FF FF 
188.04794,2026-08-31 04:49:57.455,,,,,2274.65,88.853515625,88.853515625,CAN=188.04794 Rx 0 $18FEF200 D 8 B5 B1 B5 B1 B5 B1 FF FF 
188.06574,2026-08-31 04:49:57.473,5687.25,,,,,,,CAN=188.06574 Rx 0 $0CF00400 D 8 FF FF FF BA B1 FF FF FF 
188.085823,2026-08-31 04:49:57.493,5687.875,,,,,,,CAN=188.085823 Rx 0 $0CF00400 D 8 FF FF FF BF B1 FF FF FF 
188.095871,2026-08-31 04:49:57.503,,70.8,,,,,,CAN=188.095871 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
188.105867,2026-08-31 04:49:57.513,5688.5,,,,,,,CAN=188.105867 Rx 0 $0CF00400 D 8 FF FF FF C4 B1 FF FF FF 
188.125943,2026-08-31 04:49:57.533,5689.125,,,,,,,CAN=188.125943 Rx 0 $0CF00400 D 8 FF FF FF C9 B1 FF FF FF 
188.146019,2026-08-31 04:49:57.554,5689.75,,,,,,,CAN=188.146019 Rx 0 $0CF00400 D 8 FF FF FF CE B1 FF FF FF 
188.146605,2026-08-31 04:49:57.554,,70.8,,,,,,CAN=188.146605 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
188.147183,2026-08-31 04:49:57.555,,,70.8,,,,,CAN=188.147183 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
188.147763,2026-08-31 04:49:57.555,,,,177.8046875,,,,CAN=188.147763 Rx 0 $18FEF100 D 8 FF CE B1 FF FF FF FF FF 
188.148323,2026-08-31 04:49:57.556,,,,,2275.9,88.904296875,88.904296875,CAN=188.148323 Rx 0 $18FEF200 D 8 CE B1 CF B1 CF B1 FF FF 
188.166106,2026-08-31 04:49:57.574,5690.375,,,,,,,CAN=188.166106 Rx 0 $0CF00400 D 8 FF FF FF D3 B1 FF FF FF 
188.186182,2026-08-31 04:49:57.594,5691.125,,,,,,,CAN=188.186182 Rx 0 $0CF00400 D 8 FF FF FF D9 B1 FF FF FF 
188.196233,2026-08-31 04:49:57.604,,70.8,,,,,,CAN=188.196233 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
188.206229,2026-08-31 04:49:57.614,5691.75,,,,,,,CAN=188.206229 Rx 0 $0CF00400 D 8 FF FF FF DE B1 FF FF FF 
188.226303,2026-08-31 04:49:57.634,5692.375,,,,,,,CAN=188.226303 Rx 0 $0CF00400 D 8 FF FF FF E3 B1 FF FF FF 
188.266466,2026-08-31 04:49:57.674,5693.625,,,,,,,CAN=188.266466 Rx 0 $0CF00400 D 8 FF FF FF ED B1 FF FF FF 
188.286543,2026-08-31 04:49:57.694,5694.25,,,,,,,CAN=188.286543 Rx 0 $0CF00400 D 8 FF FF FF F2 B1 FF FF FF 
188.296575,2026-08-31 04:49:57.704,,70.8,,,,,,CAN=188.296575 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
188.306631,2026-08-31 04:49:57.714,5694.875,,,,,,,CAN=188.306631 Rx 0 $0CF00400 D 8 FF FF FF F7 B1 FF FF FF 
188.326702,2026-08-31 04:49:57.734,5695.625,,,,,,,CAN=188.326702 Rx 0 $0CF00400 D 8 FF FF FF FD B1 FF FF FF 
188.346767,2026-08-31 04:49:57.754,5696.25,,,,,,,CAN=188.346767 Rx 0 $0CF00400 D 8 FF FF FF 02 B2 FF FF FF 
188.347352,2026-08-31 04:49:57.755,,70.8,,,,,,CAN=188.347352 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
188.34793,2026-08-31 04:49:57.755,,,70.8,,,,,CAN=188.34793 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
188.34851,2026-08-31 04:49:57.756,,,,178.0078125,,,,CAN=188.34851 Rx 0 $18FEF100 D 8 FF 02 B2 FF FF FF FF FF 
188.34907,2026-08-31 04:49:57.757,,,,,2278.5,89.00390625,89.00390625,CAN=188.34907 Rx 0 $18FEF200 D 8 02 B2 02 B2 02 B2 FF FF 
188.366814,2026-08-31 04:49:57.774,5696.875,,,,,,,CAN=188.366814 Rx 0 $0CF00400 D 8 FF FF FF 07 B2 FF FF FF 
188.386886,2026-08-31 04:49:57.794,5697.5,,,,,,,CAN=188.386886 Rx 0 $0CF00400 D 8 FF FF FF 0C B2 FF FF FF 
188.396958,2026-08-31 04:49:57.804,,70.8,,,,,,CAN=188.396958 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
188.447108,2026-08-31 04:49:57.855,5699.375,,,,,,,CAN=188.447108 Rx 0 $0CF00400 D 8 FF FF FF 1B B2 FF FF FF 
188.447693,2026-08-31 04:49:57.855,,70.8,,,,,,CAN=188.447693 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
188.448271,2026-08-31 04:49:57.856,,,70.8,,,,,CAN=188.448271 Rx 0 $18F00100 D 8 FF B1 FF FF FF FF FF FF 
188.448849,2026-08-31 04:49:57.856,,,,178.10546875,,,,CAN=188.448849 Rx 0 $18FEF100 D 8 FF 1B B2 FF FF FF FF FF 
188.449403,2026-08-31 04:49:57.857,,,,,2279.75,89.0546875,89.0546875,CAN=188.449403 Rx 0 $18FEF200 D 8 1B B2 1C B2 1C B2 FF FF 
188.467188,2026-08-31 04:49:57.875,5700,,,,,,,CAN=188.467188 Rx 0 $0CF00400 D 8 FF FF FF 20 B2 FF FF FF 
188.487257,2026-08-31 04:49:57.895,5700.75,,,,,,,CAN=188.487257 Rx 0 $0CF00400 D 8 FF FF FF 26 B2 FF FF FF 
188.497301,2026-08-31 04:49:57.905,,70.8,,,,,,CAN=188.497301 Rx 0 $0CF00200 D 8 FF B1 FF FF FF FF FF FF 
188.507334,2026-08-31 04:49:57.915,5701.375,,,,,,,CAN=188.507334 Rx 0 $0CF00400 D 8 FF FF FF 2B B2 FF FF FF 
188.527408,2026-08-31 04:49:57.935,5702,,,,,,,CAN=188.527408 Rx 0 $0CF00400 D 8 FF FF FF 30 B2 FF FF FF 
188.547472,2026-08-31 04:49:57.955,5702.625,,,,,,,CAN=188.547472 Rx 0 $0CF00400 D 8 FF FF FF 35 B2 FF FF FF 
188.548054,2026-08-31 04:49:57.956,,71.2,,,,,,CAN=188.548054 Rx 0 $0CF00200 D 8 FF B2 FF FF FF FF FF FF 
188.548636,2026-08-31 04:49:57.956,,,71.2,,,,,CAN=188.548636 Rx 0 $18F00100 D 8 FF B2 FF FF FF FF FF FF 
188.549214,2026-08-31 04:49:57.957,,,,178.20703125,,,,CAN=188.549214 Rx 0 $18FEF100 D 8 FF 35 B2 FF FF FF FF FF 
188.549776,2026-08-31 04:49:57.957,,,,,2281.05,89.10546875,89.10546875,CAN=188.549776 Rx 0 $18FEF200 D 8 35 B2 36 B2 36 B2 FF FF 
188.567552,2026-08-31 04:49:57.975,5703.25,,,,,,,CAN=188.567552 Rx 0 $0CF00400 D 8 FF FF FF 3A B2 FF FF FF 
188.587627,2026-08-31 04:49:57.995,5703.875,,,,,,,CAN=188.587627 Rx 0 $0CF00400 D 8 FF FF FF 3F B2 FF FF FF 
188.597678,2026-08-31 04:49:58.005,,71.2,,,,,,CAN=188.597678 Rx 0 $0CF00200 D 8 FF B2 FF FF FF FF FF FF 
188.607673,2026-08-31 04:49:58.015,5704.5,,,,,,,CAN=188.607673 Rx 0 $0CF00400 D 8 FF FF FF 44 B2 FF FF FF 
188.627749,2026-08-31 04:49:58.035,5705.25,,,,,,,CAN=188.627749 Rx 0 $0CF00400 D 8 FF FF FF 4A B2 FF FF FF 
188.64782,2026-08-31 04:49:58.055,5705.875,,,,,,,CAN=188.64782 Rx 0 $0CF00400 D 8 FF FF FF 4F B2 FF FF FF 
188.648402,2026-08-31 04:49:58.056,,71.2,,,,,,CAN=188.648402 Rx 0 $0CF00200 D 8 FF B2 FF FF FF FF FF FF 
188.648984,2026-08-31 04:49:58.056,,,71.2,,,,,CAN=188.648984 Rx 0 $18F00100 D 8 FF B2 FF FF FF FF FF FF 
188.649562,2026-08-31 04:49:58.057,,,,178.30859375,,,,CAN=188.649562 Rx 0 $18FEF100 D 8 FF 4F B2 FF FF FF FF FF 
188.650124,2026-08-31 04:49:58.058,,,,,2282.35,89.154296875,89.154296875,CAN=188.650124 Rx 0 $18FEF200 D 8 4F B2 4F B2 4F B2 FF FF 
188.667895,2026-08-31 04:49:58.075,5706.5,,,,,,,CAN=188.667895 Rx 0 $0CF00400 D 8 FF FF FF 54 B2 FF FF FF 
188.68797,2026-08-31 04:49:58.095,5707.125,,,,,,,CAN=188.68797 Rx 0 $0CF00400 D 8 FF FF FF 59 B2 FF FF FF 
188.698024,2026-08-31 04:49:58.106,,71.2,,,,,,CAN=188.698024 Rx 0 $0CF00200 D 8 FF B2 FF FF FF FF FF FF 
188.708059,2026-08-31 04:49:58.116,5707.75,,,,,,,CAN=188.708059 Rx 0 $0CF00400 D 8 FF FF FF 5E B2 FF FF FF 
188.728129,2026-08-31 04:49:58.136,5708.375,,,,,,,CAN=188.728129 Rx 0 $0CF00400 D 8 FF FF FF 63 B2 FF FF FF 
188.748199,2026-08-31 04:49:58.156,5709,,,,,,,CAN=188.748199 Rx 0 $0CF00400 D 8 FF FF FF 68 B2 FF FF FF 
188.748781,2026-08-31 04:49:58.156,,71.2,,,,,,CAN=188.748781 Rx 0 $0CF00200 D 8 FF B2 FF FF FF FF FF FF 
188.749363,2026-08-31 04:49:58.157,,,71.2,,,,,CAN=188.749363 Rx 0 $18F00100 D 8 FF B2 FF FF FF FF FF FF 
188.749937,2026-08-31 04:49:58.157,,,,178.40625,,,,CAN=188.749937 Rx 0 $18FEF100 D 8 FF 68 B2 FF FF FF FF FF 
188.750495,2026-08-31 04:49:58.158,,,,,2283.6,89.205078125,89.205078125,CAN=188.750495 Rx 0 $18FEF200 D 8 68 B2 69 B2 69 B2 FF FF 
188.768234,2026-08-31 04:49:58.176,5709.75,,,,,,,CAN=188.768234 Rx 0 $0CF00400 D 8 FF FF FF 6E B2 FF FF FF 
188.788347,2026-08-31 04:49:58.196,5710.375,,,,,,,CAN=188.788347 Rx 0 $0CF00400 D 8 FF FF FF 73 B2 FF FF FF 
188.798384,2026-08-31 04:49:58.206,,71.2,,,,,,CAN=188.798384 Rx 0 $0CF00200 D 8 FF B2 FF FF FF FF FF FF 
188.8084,2026-08-31 04:49:58.216,5711,,,,,,,CAN=188.8084 Rx 0 $0CF00400 D 8 FF FF FF 78 B2 FF FF FF 
188.828471,2026-08-31 04:49:58.236,5711.625,,,,,,,CAN=188.828471 Rx 0 $0CF00400 D 8 FF FF FF 7D B2 FF FF FF 
188.848543,2026-08-31 04:49:58.256,5712.25,,,,,,,CAN=188.848543 Rx 0 $0CF00400 D 8 FF FF FF 82 B2 FF FF FF 
188.849125,2026-08-31 04:49:58.257,,71.2,,,,,,CAN=188.849125 Rx 0 $0CF00200 D 8 FF B2 FF FF FF FF FF FF 
188.849707,2026-08-31 04:49:58.257,,,71.2,,,,,CAN=188.849707 Rx 0 $18F00100 D 8 FF B2 FF FF FF FF FF FF 
188.850285,2026-08-31 04:49:58.258,,,,178.5078125,,,,CAN=188.850285 Rx 0 $18FEF100 D 8 FF 82 B2 FF FF FF FF FF 
188.850847,2026-08-31 04:49:58.258,,,,,2284.9,89.255859375,89.255859375,CAN=188.850847 Rx 0 $18FEF200 D 8 82 B2 83 B2 83 B2 FF FF 
188.86863,2026-08-31 04:49:58.276,5712.875,,,,,,,CAN=188.86863 Rx 0 $0CF00400 D 8 FF FF FF 87 B2 FF FF FF 
188.908781,2026-08-31 04:49:58.316,5714.25,,,,,,,CAN=188.908781 Rx 0 $0CF00400 D 8 FF FF FF 92 B2 FF FF FF 
188.928853,2026-08-31 04:49:58.336,5714.875,,,,,,,CAN=188.928853 Rx 0 $0CF00400 D 8 FF FF FF 97 B2 FF FF FF 
188.968973,2026-08-31 04:49:58.376,5716.125,,,,,,,CAN=188.968973 Rx 0 $0CF00400 D 8 FF FF FF A1 B2 FF FF FF 
188.989069,2026-08-31 04:49:58.397,5716.75,,,,,,,CAN=188.989069 Rx 0 $0CF00400 D 8 FF FF FF A6 B2 FF FF FF 
188.9991,2026-08-31 04:49:58.407,,71.2,,,,,,CAN=188.9991 Rx 0 $0CF00200 D 8 FF B2 FF FF FF FF FF FF 
189.009141,2026-08-31 04:49:58.417,5717.375,,,,,,,CAN=189.009141 Rx 0 $0CF00400 D 8 FF FF FF AB B2 FF FF FF 
189.029223,2026-08-31 04:49:58.437,5718,,,,,,,CAN=189.029223 Rx 0 $0CF00400 D 8 FF FF FF B0 B2 FF FF FF 
189.049292,2026-08-31 04:49:58.457,5718.75,,,,,,,CAN=189.049292 Rx 0 $0CF00400 D 8 FF FF FF B6 B2 FF FF FF 
189.049874,2026-08-31 04:49:58.457,,71.2,,,,,,CAN=189.049874 Rx 0 $0CF00200 D 8 FF B2 FF FF FF FF FF FF 
189.050456,2026-08-31 04:49:58.458,,,71.2,,,,,CAN=189.050456 Rx 0 $18F00100 D 8 FF B2 FF FF FF FF FF FF 
189.05103,2026-08-31 04:49:58.459,,,,178.7109375,,,,CAN=189.05103 Rx 0 $18FEF100 D 8 FF B6 B2 FF FF FF FF FF 
189.05158,2026-08-31 04:49:58.459,,,,,2287.5,89.35546875,89.35546875,CAN=189.05158 Rx 0 $18FEF200 D 8 B6 B2 B6 B2 B6 B2 FF FF 
189.069332,2026-08-31 04:49:58.477,5719.375,,,,,,,CAN=189.069332 Rx 0 $0CF00400 D 8 FF FF FF BB B2 FF FF FF 
189.089416,2026-08-31 04:49:58.497,5720,,,,,,,CAN=189.089416 Rx 0 $0CF00400 D 8 FF FF FF C0 B2 FF FF FF 
189.099459,2026-08-31 04:49:58.507,,71.2,,,,,,CAN=189.099459 Rx 0 $0CF00200 D 8 FF B2 FF FF FF FF FF FF 
189.109502,2026-08-31 04:49:58.517,5720.625,,,,,,,CAN=189.109502 Rx 0 $0CF00400 D 8 FF FF FF C5 B2 FF FF FF 
